input_text,target_text
"Facts: Anne is green or yellow
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.
Question: Q3: Anne is young.
Think step by step.","Reasoning: Fact: Anne is green or yellow. By the color rules, Anne is cold. cold=True. cold → rough: rough=True. rough → young (via contrapositive): young=True. The rule 'young → nice' is absent. nice=False. Therefore 'Q3: Anne is young.' is True. Answer: True"
"Facts: Anne is green or yellow
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.
Question: Q4: Anne is nice.
Think step by step.","Reasoning: Fact: Anne is green or yellow. By the color rules, Anne is cold. cold=True. cold → rough: rough=True. rough → young (via contrapositive): young=True. The rule 'young → nice' is absent. nice=False. Therefore 'Q4: Anne is nice.' is False. Answer: False"
"Facts: Anne is green or yellow | Anne is not nice
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q1: Anne is cold.
Think step by step.","Reasoning: Fact: Anne is green or yellow | Anne is not nice. An explicit fact states Anne is not nice. nice=False. The chain still holds: cold=True, rough=True, young=True; only nice is directly negated. Therefore 'Q1: Anne is cold.' is True. Answer: True"
"Facts: Anne is green or yellow | Anne is not nice
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q2: Anne is rough.
Think step by step.","Reasoning: Fact: Anne is green or yellow | Anne is not nice. An explicit fact states Anne is not nice. nice=False. The chain still holds: cold=True, rough=True, young=True; only nice is directly negated. Therefore 'Q2: Anne is rough.' is True. Answer: True"
"Facts: Anne is green or yellow | Anne is not nice
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q3: Anne is young.
Think step by step.","Reasoning: Fact: Anne is green or yellow | Anne is not nice. An explicit fact states Anne is not nice. nice=False. The chain still holds: cold=True, rough=True, young=True; only nice is directly negated. Therefore 'Q3: Anne is young.' is True. Answer: True"
"Facts: Anne is green or yellow | Anne is not nice
Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q4: Anne is nice.
Think step by step.","Reasoning: Fact: Anne is green or yellow | Anne is not nice. An explicit fact states Anne is not nice. nice=False. The chain still holds: cold=True, rough=True, young=True; only nice is directly negated. Therefore 'Q4: Anne is nice.' is False. Answer: False"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q1: Bob is cold.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young (contrapositive of not-young → not-rough), Bob is young. Since young → nice, Bob is nice. Therefore 'Q1: Bob is cold.' is True. Answer: True"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q2: Bob is rough.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young (contrapositive of not-young → not-rough), Bob is young. Since young → nice, Bob is nice. Therefore 'Q2: Bob is rough.' is True. Answer: True"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q3: Bob is young.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young (contrapositive of not-young → not-rough), Bob is young. Since young → nice, Bob is nice. Therefore 'Q3: Bob is young.' is True. Answer: True"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q4: Bob is nice.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young (contrapositive of not-young → not-rough), Bob is young. Since young → nice, Bob is nice. Therefore 'Q4: Bob is nice.' is True. Answer: True"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q1: Bob is not cold.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young, Bob is young. Since young → nice, Bob is nice. But we derived cold=True, so 'Q1: Bob is not cold.' is False. Therefore 'Q1: Bob is not cold.' is False. Answer: False"
"Facts: Bob is red or green
Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.
Question: Q2: Bob is not rough.
Think step by step.","Reasoning: Fact: Bob is red or green. By the color rules, Bob is cold. Since cold → rough, Bob is rough. Since rough → young, Bob is young. Since young → nice, Bob is nice. But we derived rough=True, so 'Q2: Bob is not rough.' is False. Therefore 'Q2: Bob is not rough.' is False. Answer: False"
